Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.519210815429688,28.779353848084433,28.505755731317215,28.74795751117397,147544800
2015-06-15,28.46314811706543,28.534911423420617,28.19179306144201,28.27925453759451,175955600
2015-06-16,28.61564826965332,28.671713411917914,28.33980872785605,28.487819813728944,125976400
2015-06-17,28.54836654663086,28.67843635548375,28.422779484639946,28.64255555989498,131672400
2015-06-18,28.67843246459961,28.77486454918359,28.530421422547366,28.532664506646114,141628800
2015-06-19,28.39138412475586,28.6649822583035,28.346532700982078,28.640313461936277,218867600
2015-06-22,28.617877960205078,28.718794484659785,28.499020187989494,28.590966088563764,136157200
2015-06-23,28.48781394958496,28.617885463497288,28.454174528956322,28.588732211470873,121075600
2015-06-24,28.730018615722656,29.10901948506068,28.508001154789742,28.52818378261447,221123600
2015-06-25,28.593223571777344,28.97446586834541,28.593223571777344,28.898218093420763,127752400
2015-06-26,28.425025939941406,28.70310855487727,28.371203884689496,28.631345244217297,176267200
2015-06-29,27.927165985107422,28.36223199911009,27.915953984203853,28.135728364802574,196645600
2015-06-30,28.128997802734375,28.283738112955014,28.001169371543593,28.160394139449863,177482800
2015-07-01,28.39138412475586,28.467633598337862,28.25458505798204,28.458662971388677,120955200
2015-07-02,28.355504989624023,28.411570128112857,28.205249118135043,28.353261905012243,108844000
2015-07-06,28.25682258605957,28.308403253131562,27.99892267264324,28.019107007052906,112241600
2015-07-07,28.187307357788086,28.290466999179422,27.75672582771158,28.232158780663585,187787200
2015-07-08,27.48760986328125,27.951829037386723,27.48088232192741,27.91594824650895,243046400
2015-07-09,26.92696762084961,27.821766850949157,26.73634647111526,27.77467233473049,314380000
2015-07-10,27.64684295654297,27.774671413747082,27.182623642383568,27.346334612262986,245418000
2015-07-13,28.180578231811523,28.203003941989035,27.88006824032245,28.03929300684639,165762000
2015-07-14,28.16936683654785,28.339805327655316,28.04153839596029,28.265798938111953,127072400
2015-07-15,28.440719604492188,28.514725988095567,28.16263703361612,28.194033370119612,134596800
2015-07-16,28.81971549987793,28.833174004253067,28.55957421069555,28.647035668443852,144889600
2015-07-17,29.068647384643555,29.068647384643555,28.774866652194998,28.947548210010208,184658800
2015-07-20,29.618078231811523,29.819911260932127,29.31083909920169,29.371390376714984,235600800
2015-07-21,29.32206916809082,29.808714188392504,29.22563876670627,29.79301772809616,307025600
2015-07-22,28.0819091796875,28.14470186627101,27.35754677723371,27.35754677723371,461802400
2015-07-23,28.06844711303711,28.50126826806808,28.046019692572283,28.301676544929254,203998000
2015-07-24,27.920438766479492,28.198521372310356,27.78588277726922,28.104332350960387,168649200
2015-07-27,27.532466888427734,27.72084663957056,27.38669890014094,27.604230195774473,177822000
2015-07-28,27.66926383972168,27.78812335897345,27.483128898382656,27.66926383972168,134472400
2015-07-29,27.58180046081543,27.696173803367067,27.420332615088867,27.6176829647422,148046800
2015-07-30,27.442766189575195,27.487617618569644,27.294753394143296,27.431552476840412,134513200
2015-07-31,27.202804565429688,27.50331287195031,27.115343090488782,27.49434224490866,171540000
2015-08-03,26.561418533325195,27.48761393461107,26.35509753907429,27.247655228608707,279904000
2015-08-04,25.709224700927734,26.395461313253474,25.397502729252192,26.33266864427882,496554400
2015-08-05,25.879669189453125,26.337160941116487,25.139608650679858,25.33022978612985,397250400
2015-08-06,25.935983657836914,26.24461190151116,25.708456500286978,26.12521608802686,211612000
2015-08-07,26.023845672607422,26.188297674454546,25.794065236344476,25.81208770315017,154681600
2015-08-10,26.969999313354492,27.03082297860559,26.25136948728456,26.25136948728456,219806400
2015-08-11,25.566530227661133,26.62307346004317,25.530487021354794,26.539720859965033,388331200
2015-08-12,25.960763931274414,26.00131361469032,24.696967469981434,25.35026716114142,404870000
2015-08-13,25.94049072265625,26.222085277355692,25.803072442465577,26.140985908104913,194143200
2015-08-14,26.122962951660156,26.201809081746294,25.683676142096857,25.753511040356475,171718000
2015-08-17,26.393291473388672,26.50367604180423,26.01933313324298,26.140982169722307,163538800
2015-08-18,26.244613647460938,26.456373311859025,26.13422905842478,26.228844420455772,138242800
2015-08-19,25.908950805664062,26.249115771038937,25.834609434933128,26.15450041849957,193146000
2015-08-20,25.377296447753906,25.760264276706028,25.147514375409504,25.69944062150687,274006400
2015-08-21,23.82514762878418,25.208339657379128,23.80036717560769,24.87718425467186,513102000
2015-08-24,23.230419158935547,24.509984562326586,20.72535401181328,21.3718955654849,648825200
2015-08-25,23.370098114013672,25.030380462528402,23.316032433090744,25.030380462528402,414406400
2015-08-26,24.71047592163086,24.755530344677098,23.66519749477025,24.12475810973332,387098400
2015-08-27,25.438129425048828,25.510217574047342,24.784829607971478,25.282690374259033,338464400
2015-08-28,25.521482467651367,25.52598722509957,25.12725002032628,25.269173082625166,212657600
2015-08-31,25.402082443237305,25.80081958229044,25.2308724702343,25.237630464651282,224917200
2015-09-01,24.266693115234375,25.203838918636777,24.185593744331104,24.814113009473044,307383600
2015-09-02,25.307462692260742,25.307462692260742,24.584328147835954,24.832132708397356,247555200
2015-09-03,24.863676071166992,25.40658953677416,24.78933468830887,25.34125938687311,212935600
2015-09-04,24.615863800048828,24.88168907403602,24.444655583303213,24.54828215198074,199985200
2015-09-08,25.300708770751953,25.357027685632065,24.852410689546993,25.174554951409906,219374400
2015-09-09,24.81410789489746,25.685923374337605,24.728502066190487,25.627352955315036,340043200
2015-09-10,25.359275817871094,25.519221297682673,24.757790340540954,24.841141217803635,251571200
2015-09-11,25.728721618652344,25.728721618652344,25.176797181622547,25.183555173458778,199662000
2015-09-14,25.976531982421875,26.332467885341497,25.87515863782471,26.262632991006413,233453600
2015-09-15,26.195049285888672,26.251368191893324,25.776036487716738,26.11620316122548,173364800
2015-09-16,26.224334716796875,26.25361992750602,26.00581709900472,26.188289794031913,148694000
2015-09-17,25.66339683532715,26.24235507878789,25.61834240124103,26.05537763048565,256450400
2015-09-18,25.557525634765625,25.74901134093289,25.20159136065425,25.2781842681475,297141200
2015-09-21,25.954010009765625,25.99005494233212,25.604833748791854,25.607085268039523,200888000
2015-09-22,25.5462589263916,25.721973657520948,25.348015255401112,25.541752450932652,201384800
2015-09-23,25.753509521484375,25.84362011571837,25.523729138968488,25.59806878939865,143026800
2015-09-24,25.90669822692871,26.019336045306662,25.314223920998707,25.512465862605882,200878000
2015-09-25,25.84136390686035,26.28741035173607,25.68592319264789,26.2310914516552,224607600
2015-09-28,25.32999038696289,25.809826822233777,25.32999038696289,25.647628106447414,208436000
2015-09-29,24.568559646606445,25.571037230879273,24.298229578216393,25.417849733800466,293461600
2015-09-30,24.847900390625,25.12724166488657,24.494217752810403,24.818613461440563,265892000
2015-10-01,24.685705184936523,24.69471641683409,24.1743285167292,24.570814126638464,255716400
2015-10-02,24.865921020507812,25.007845753687356,24.228392355369188,24.332018928920757,232079200
2015-10-05,24.956035614013672,25.088949137955048,24.570814468299,24.75328719029101,208258800
2015-10-06,25.075428009033203,25.17229659166543,24.728503357715844,24.9222405229803,192787200
2015-10-07,24.956035614013672,25.17905802075021,24.647409081135017,25.172300026412252,187062400
2015-10-08,24.66768455505371,24.823125309088653,24.37707874993993,24.823125309088653,247918400
2015-10-09,25.25791358947754,25.293956809866184,24.665437363624008,24.78032845862758,211064400
2015-10-12,25.14076042175293,25.39982774471061,25.104717214029698,25.395322988263967,121868800
2015-10-13,25.183563232421875,25.332244256546574,24.933507142164405,24.965045593303486,132197200
2015-10-14,24.82762908935547,25.122739639785635,24.68119957364821,25.070927202956746,177849600
2015-10-15,25.19932746887207,25.25339312887528,24.890699293867574,24.989821102803745,150694000
2015-10-16,25.014604568481445,25.230868953263432,24.8997135232572,25.181308042824874,156930400
2015-10-19,25.170045852661133,25.174550608839052,24.805098728452744,24.960539456697973,119036800
2015-10-20,25.629608154296875,25.719718751746928,24.965045720696533,25.082188294279916,195871200
2015-10-21,25.627355575561523,26.037357144222,25.613837869337218,25.68142124430889,167180800
2015-10-22,26.019329071044922,26.019329071044922,25.703942920379916,25.755757059180784,166616400
2015-10-23,26.825824737548828,26.85961642869527,26.206316701825735,26.289667592107904,237467600
2015-10-26,25.969770431518555,26.611805536366205,25.888671079462387,26.600542787796204,265335200
2015-10-27,25.805322647094727,26.253620644244485,25.679167132689763,25.99680657804078,279537600
2015-10-28,26.868627548217773,26.875387261824557,26.145492876813975,26.34148332220482,342205600
2015-10-29,27.152467727661133,27.188512648558277,26.643344391645773,26.74021296816131,204909200
2015-10-30,26.920438766479492,27.307913139200902,26.909174297082142,27.256098986176504,197461200
2015-11-02,27.298904418945312,27.33945410630296,26.945221703160165,27.213300287286668,128813200
2015-11-03,27.612031936645508,27.81928508901413,27.190765919767003,27.211041618757704,182076000
2015-11-04,27.483633041381836,27.89363471144721,27.398028901466486,27.73819394179748,179544400
2015-11-05,27.35693359375,27.757379260931657,27.18951651861595,27.5673368105555,158210800
2015-11-06,27.388601303100586,27.55828122538361,27.289056922424475,27.399913988348825,132169200
2015-11-09,27.277746200561523,27.558283208961264,27.160102205449874,27.365979628413648,135485600
2015-11-10,26.418041229248047,26.7121538883797,26.257411053470435,26.44745353080563,236511600
2015-11-11,26.26872444152832,26.565098265530402,26.065108112564488,26.327547320134332,180872000
2015-11-12,26.18048667907715,26.429350273053505,26.164649951989755,26.302656456354367,130102400
2015-11-13,25.415796279907227,26.146552110237906,25.39995955174892,26.062842703644634,183249600
2015-11-16,25.832073211669922,25.84564705404138,25.112630222732484,25.19860076787428,152426800
2015-11-17,25.721216201782227,26.028902620835975,25.637506812779492,25.999490327526974,110467600
2015-11-18,26.535680770874023,26.580928065036172,26.130711101650345,26.189533964920045,186698800
2015-11-19,26.872777938842773,27.09223094163995,26.415774051115907,26.61486456316274,173183200
2015-11-20,26.99042320251465,27.130690848519013,26.88861420265893,26.96779782960875,137148400
2015-11-23,26.639753341674805,27.087709189185624,26.546994136343365,26.983637296251985,129930000
2015-11-24,26.895401000976562,27.001734039282514,26.49721998554499,26.544730161497384,171212800
2015-11-25,26.703096389770508,26.974585318315846,26.678209861502012,26.970059553499645,85553200
2015-11-27,26.65332794189453,26.78907329267587,26.605817759550597,26.761923877304834,52185600
2015-11-30,26.76418685913086,27.01531334250213,26.639754195812177,26.69405130068131,156721200
2015-12-01,26.546995162963867,26.879568168873835,26.43840095250787,26.865994324085296,139409600
2015-12-02,26.307180404663086,26.721199916323,26.261933106305477,26.54699419289124,133546400
2015-12-03,26.062843322753906,26.422565765285988,25.841129123270946,26.368268656892564,166278000
2015-12-04,26.929340362548828,26.979113426593596,26.042480192888327,26.083203452009155,231108000
2015-12-07,26.75965690612793,27.11711638656781,26.653323869762712,26.91802588248572,128336800
2015-12-08,26.748350143432617,26.8320578205441,26.438400789439882,26.587718259414373,137238000
2015-12-09,26.157859802246094,26.626176360987092,26.035690040043193,26.614863674717466,185445600
2015-12-10,26.282297134399414,26.456502879450248,26.132979650429846,26.252886559424468,116850800
2015-12-11,25.605838775634766,26.105828880765728,25.5311791744785,26.060581579135583,187544800
2015-12-14,25.447465896606445,25.492713188284313,24.838879984920002,25.379593233016113,257274800
2015-12-15,24.997251510620117,25.519866967144758,24.96557805580939,25.325300472693826,213292400
2015-12-16,25.189556121826172,25.33661243989637,24.614908146843884,25.128472092574132,224954000
2015-12-17,24.655624389648438,25.395428083017723,24.655624389648438,25.343392147963293,179091200
2015-12-18,23.988224029541016,24.777801050974215,23.938450959374485,24.639796255613398,385813200
2015-12-21,24.282331466674805,24.291381270767182,23.88414871697845,24.271018780040926,190362400
2015-12-22,24.25971221923828,24.370569318846137,24.08324359654294,24.29817259905085,131157600
2015-12-23,24.571924209594727,24.626221321148627,24.25292501130819,24.268761740764496,130629600
2015-12-24,24.440696716308594,24.660149700827166,24.42259710960998,24.660149700827166,54281600
2015-12-28,24.16695213317871,24.36378151711851,24.022158698811694,24.34115614056363,106816800
2015-12-29,24.6013240814209,24.757430151050155,24.175993728173516,24.19861737097129,123724800
2015-12-30,24.280065536499023,24.592275971165964,24.24839208918818,24.56512828837005,100855200
2015-12-31,23.81401824951172,24.21446221211971,23.714472116537895,24.209938172472665,163649200
2016-01-04,23.83437728881836,23.838903054211126,23.076473836463002,23.214480337688535,270597600
2016-01-05,23.237104415893555,23.947497701196713,23.169233468411488,23.924874052036024,223164000
2016-01-06,22.782358169555664,23.160180129794334,22.594580356706324,22.750684720348616,273829600
2016-01-07,21.820837020874023,22.653399897357048,21.816312982479797,22.325352742463547,324377600
2016-01-08,21.936220169067383,22.422636292013316,21.890972880172917,22.29594250225007,283192000
2016-01-11,22.291418075561523,22.411324951794292,22.022192030083286,22.390964188391834,198957600
2016-01-12,22.61494255065918,22.780098454321106,22.361553214899697,22.748425003110377,196616800
2016-01-13,22.033496856689453,22.893208899209657,22.013136100549666,22.696379626160457,249758400
2016-01-14,22.515398025512695,22.73258988643495,21.660211330148687,22.162464272143104,252680400
2016-01-15,21.97468376159668,22.105903335147378,21.574239845295597,21.764280557825284,319335600
2016-01-19,21.868350982666016,22.31856792960295,21.60591185310772,22.264270833377413,212350800
2016-01-20,21.89776039123535,22.2144966002557,21.13533129768815,21.51541440329787,289337600
2016-01-21,21.786909103393555,22.144366932724644,21.479222615965675,21.95885023231142,208646000
2016-01-22,22.94525146484375,22.954301268454177,22.25522076876574,22.314041903123197,263202000
2016-01-25,22.49730110168457,22.970141767015896,22.445265153894017,22.967878884223136,207178000
2016-01-26,22.621728897094727,22.823082285847043,22.187348669184583,22.608155054370535,300308000
2016-01-27,21.13533592224121,21.86156596174221,21.117236311805794,21.728085218447188,533478800
2016-01-28,21.28692054748535,21.384203815504623,20.902313241962204,21.21904958384408,222715200
2016-01-29,22.022184371948242,22.022184371948242,21.34572775899445,21.445273837207974,257666000
2016-02-01,21.81632423400879,21.879671160638836,21.583297299873564,21.82537404153798,163774000
2016-02-02,21.37514305114746,21.728076685669134,21.329894042828546,21.587807348990253,149428800
2016-02-03,21.798213958740234,21.909071026129215,21.284650146650772,21.492790439810253,183857200
2016-02-04,21.973365783691406,22.139417864836332,21.65263742893168,21.8050402764802,185886800
2016-02-05,21.386497497558594,22.04615371528405,21.311434527764984,21.955166351556468,185672400
2016-02-08,21.611696243286133,21.768647700515437,21.163584812663363,21.18405606278197,216085600
2016-02-09,21.607139587402344,21.823234776151654,21.36602456765376,21.447913015009785,177324800
2016-02-10,21.4433650970459,21.916498015833483,21.40469603019183,21.818686900271047,169374400
2016-02-11,21.313709259033203,21.545727137520572,21.061220133559154,21.334182241459605,200298800
2016-02-12,21.379680633544922,21.495689603040134,21.156763342841376,21.425175197778426,161405600
2016-02-16,21.98246192932129,22.030229902301087,21.520703121743708,21.613963906483452,196231600
2016-02-17,22.319122314453125,22.3395935661552,21.871010849168574,21.989293241696416,179452800
2016-02-18,21.896026611328125,22.494265636578316,21.857355809313585,22.482891565025863,156084000
2016-02-19,21.845983505249023,22.009760417382484,21.791391779684428,21.83688459508165,141496800
2016-02-22,22.037059783935547,22.041610107641716,21.818691102919704,21.90740332534989,137123200
2016-02-23,21.538904190063477,21.950619925554385,21.507058869939307,21.927873516242805,127770400
2016-02-24,21.85963249206543,21.923323132136613,21.22727294358755,21.377402368418014,145022800
2016-02-25,22.009754180908203,22.009754180908203,21.66627779503249,21.84825247593809,110330800
2016-02-26,22.043886184692383,22.29637362678698,21.968821459384216,22.10985026221038,115964400
2016-02-29,21.993837356567383,22.344137582132056,21.984738446566265,22.032506422492407,140865200
2016-03-01,22.8673152923584,22.921907025044668,22.159890987375892,22.21220929380349,201628400
2016-03-02,22.91735076904297,22.949196080407983,22.66486170362085,22.86275905462285,132678400
2016-03-03,23.087953567504883,23.135721539046983,22.849111974354905,22.8786838630044,147822800
2016-03-04,23.43143081665039,23.599756303397335,23.0583842052439,23.285851735879053,184220400
2016-03-07,23.172121047973633,23.39048969813145,22.965124734594173,23.290403416019203,143315600
2016-03-08,22.98105239868164,23.147104517850252,22.83774842890281,22.924185496087482,126247600
2016-03-09,23.00152587890625,23.106160773668737,22.80817701759104,23.044743545704556,108806800
2016-03-10,23.01289176940918,23.25628198010357,22.780875630465992,23.067485231287325,134054400
2016-03-11,23.260835647583008,23.2653842356737,23.087959797657657,23.25628532405237,109632800
2016-03-14,23.319971084594727,23.408685020457757,23.151645593462998,23.1812174838972,100304400
2016-03-15,23.788558959960938,23.925039155290957,23.622506869758855,23.647528441370675,160270800
2016-03-16,24.104736328125,24.18207446139833,23.790830001348233,23.79538032415235,153214000
2016-03-17,24.066070556640625,24.218473418092056,23.874996887818018,24.00237817673982,137682800
2016-03-18,24.093364715576172,24.22529632332614,23.927314360511424,24.188900678937248,176820800
2016-03-21,24.091089248657227,24.486882302940177,23.91593826189222,24.09563783610061,142010800
2016-03-22,24.275341033935547,24.40499748842229,23.931864493458757,23.940963405143435,129777600
2016-03-23,24.141132354736328,24.354952423887728,24.08881578596938,24.22074739184747,102814000
2016-03-24,24.036497116088867,24.168428719959845,23.859072693509177,23.991004297380154,104532000
2016-03-28,23.92731285095215,24.15478040771241,23.897740957891887,24.111561016587242,77645600
2016-03-29,24.493703842163086,24.51872540944366,23.856794060285864,23.859069221522155,124760400
2016-03-30,24.921344757080078,25.116966993110236,24.702976112650077,24.71435018456986,182404400
2016-03-31,24.791688919067383,24.998685232017372,24.766667348591234,24.957741001732746,103553600
2016-04-01,25.0191593170166,25.0214344788015,24.611992129517855,24.74392374600258,103496000
2016-04-04,25.276193618774414,25.519583816667822,25.0828448218112,25.116965299830568,149424800
2016-04-05,24.978208541870117,25.187479985286735,24.889496345326787,24.909969325150364,106314800
2016-04-06,25.239805221557617,25.24435554550029,24.839461751167317,25.073754841892164,105616400
2016-04-07,24.6893310546875,25.116969475362133,24.593795088702723,25.010059436333503,127207600
2016-04-08,24.716630935668945,24.96911838207849,24.605170559055598,24.773497837248776,94326800
2016-04-11,24.79851722717285,25.160191617083978,24.75529956285598,24.787144888327393,117630000
2016-04-12,25.121517181396484,25.135164679275295,24.71662521355453,24.871301484020258,108929200
2016-04-13,25.48546600341797,25.55370523115222,25.20340671081554,25.20340671081554,133029200
2016-04-14,25.499114990234375,25.565080795702357,25.323965719842747,25.38993152531073,101895600
